X,Y,Z
-1.4457,-0.283341,4.727
-1.37845,-0.272013,4.538
-1.48787,-0.295629,4.932
-1.4776,-0.295629,4.932
-1.35012,-0.272013,4.538
-1.36786,-0.277527,4.63
-1.35822,-0.277527,4.63
-1.34858,-0.277527,4.63
-1.33895,-0.277527,4.63
-1.35716,-0.283341,4.727
-1.34732,-0.283341,4.727
-1.33749,-0.283341,4.727
-1.32765,-0.283341,4.727
-1.31781,-0.283341,4.727
-1.30797,-0.283341,4.727
-1.3256,-0.289335,4.827
-1.34417,-0.295629,4.932
-1.25223,-0.277527,4.63
-1.24259,-0.277527,4.63
-1.05951,-0.277527,4.63
-1.07187,-0.283341,4.727
-1.10809,-0.295629,4.932
-0.0546601,-0.0215788,0.36
-0.0539109,-0.0215788,0.36
-0.053014,-0.0215188,0.359
-0.0522669,-0.0215188,0.359
-0.0515197,-0.0215188,0.359
-0.0507726,-0.0215188,0.359
-0.0500255,-0.0215188,0.359
-0.0492783,-0.0215188,0.359
-0.0485312,-0.0215188,0.359
-0.0477841,-0.0215188,0.359
-0.0470369,-0.0215188,0.359
-0.0461609,-0.0214589,0.358
-0.0452889,-0.021399,0.357
-0.0685072,-0.0387219,0.646
-0.0673707,-0.0388418,0.648
-0.0662259,-0.0389617,0.65
-0.0646735,-0.0388418,0.648
-0.0631295,-0.0387219,0.646
-0.0615938,-0.038602,0.644
-0.0600664,-0.0384822,0.642
-0.0585473,-0.0383623,0.64
-0.0563214,-0.0377629,0.63
-0.0548356,-0.037643,0.628
-0.0533582,-0.0375231,0.626
-0.0520554,-0.0375231,0.626
-0.0460959,-0.0369237,0.616
-0.0450321,-0.0371035,0.619
-0.0436732,-0.0370436,0.618
-1.56775,-0.234372,4.051
-1.55932,-0.234372,4.051
-1.55089,-0.234372,4.051
-1.59957,-0.243051,4.201
-1.59083,-0.243051,4.201
-1.61222,-0.247679,4.281
-1.60331,-0.247679,4.281
-1.5944,-0.247679,4.281
-1.61586,-0.252423,4.363
-1.60678,-0.252423,4.363
-1.5977,-0.252423,4.363
-1.61993,-0.257399,4.449
-1.57954,-0.252423,4.363
-1.60141,-0.257399,4.449
-1.59215,-0.257399,4.449
-1.61456,-0.262548,4.538
-1.63766,-0.267871,4.63
-1.66213,-0.273483,4.727
-1.65229,-0.273483,4.727
-1.60875,-0.267871,4.63
-1.63261,-0.273483,4.727
-1.62278,-0.273483,4.727
-1.64706,-0.279268,4.827
-1.6031,-0.273483,4.727
-1.59326,-0.273483,4.727
-1.55093,-0.267871,4.63
-1.5413,-0.267871,4.63
-1.53166,-0.267871,4.63
-1.58679,-0.279268,4.827
-1.60078,-0.285343,4.932
-1.52893,-0.285343,4.932
-1.51866,-0.285343,4.932
-1.47628,-0.279268,4.827
-1.4064,-0.267871,4.63
-1.48787,-0.285343,4.932
-1.35012,-0.262548,4.538
-1.39651,-0.273483,4.727
-1.38667,-0.273483,4.727
-1.34858,-0.267871,4.63
-1.33895,-0.267871,4.63
-1.35716,-0.273483,4.727
-1.34732,-0.273483,4.727
-1.33749,-0.273483,4.727
-1.32765,-0.273483,4.727
-1.31781,-0.273483,4.727
-1.30797,-0.273483,4.727
-1.3256,-0.279268,4.827
-1.34417,-0.285343,4.932
-1.25223,-0.267871,4.63
-1.24259,-0.267871,4.63
-1.05951,-0.267871,4.63
-1.07187,-0.273483,4.727
-1.0845,-0.279268,4.827
-0.0546601,-0.020828,0.36
-0.0539109,-0.020828,0.36
-0.053014,-0.0207701,0.359
-0.0522669,-0.0207701,0.359
-0.0515197,-0.0207701,0.359
-0.0507726,-0.0207701,0.359
-0.0500255,-0.0207701,0.359
-0.0492783,-0.0207701,0.359
-0.0485312,-0.0207701,0.359
-0.0477841,-0.0207701,0.359
-0.0470369,-0.0207701,0.359
-0.0461609,-0.0207123,0.358
-0.0452889,-0.0206544,0.357
-0.0682951,-0.0372589,0.644
-0.0673707,-0.0374903,0.648
-0.0662259,-0.037606,0.65
-0.0646735,-0.0374903,0.648
-0.062934,-0.0372589,0.644
-0.0614025,-0.0371432,0.642
-0.0597857,-0.0369696,0.639
-0.0584558,-0.0369696,0.639
-0.0563214,-0.0364489,0.63
-0.054661,-0.0362175,0.626
-0.053273,-0.0361597,0.625
-0.0519722,-0.0361597,0.625
-1.59639,-0.230051,4.125
-1.55932,-0.225924,4.051
-1.55089,-0.225924,4.051
-1.59957,-0.234289,4.201
-1.62113,-0.238751,4.281
-1.61222,-0.238751,4.281
-1.60331,-0.238751,4.281
-1.5944,-0.238751,4.281
-1.61586,-0.243324,4.363
-1.60678,-0.243324,4.363
-1.62919,-0.24812,4.449
-1.61993,-0.24812,4.449
-1.57954,-0.243324,4.363
-1.60141,-0.24812,4.449
-1.59215,-0.24812,4.449
-1.61456,-0.253084,4.538
-1.63766,-0.258214,4.63
-1.69729,-0.269201,4.827
-1.68724,-0.269201,4.827
-1.64245,-0.263624,4.727
-1.63261,-0.263624,4.727
-1.65711,-0.269201,4.827
-1.64706,-0.269201,4.827
-1.6031,-0.263624,4.727
-1.59326,-0.263624,4.727
-1.58343,-0.263624,4.727
-1.5413,-0.258214,4.63
-1.56375,-0.263624,4.727
-1.58679,-0.269201,4.827
-1.52893,-0.275057,4.932
-1.51866,-0.275057,4.932
-1.47628,-0.269201,4.827
-1.4064,-0.258214,4.63
-1.48787,-0.275057,4.932
-1.35012,-0.253084,4.538
-1.39651,-0.263624,4.727
-1.35822,-0.258214,4.63
-1.34858,-0.258214,4.63
-1.33895,-0.258214,4.63
-1.35716,-0.263624,4.727
-1.34732,-0.263624,4.727
-1.33749,-0.263624,4.727
-1.32765,-0.263624,4.727
-1.31781,-0.263624,4.727
-1.30797,-0.263624,4.727
-1.3256,-0.269201,4.827
-1.34417,-0.275057,4.932
-1.25223,-0.258214,4.63
-1.24259,-0.258214,4.63
-1.05951,-0.258214,4.63
-1.07187,-0.263624,4.727
-1.0845,-0.269201,4.827
-1.09783,-0.275057,4.932
-0.0546601,-0.0200772,0.36
-0.0539109,-0.0200772,0.36
-0.053014,-0.0200214,0.359
-0.0522669,-0.0200214,0.359
-0.0515197,-0.0200214,0.359
-0.0507726,-0.0200214,0.359
-0.0500255,-0.0200214,0.359
-0.0492783,-0.0200214,0.359
-0.0485312,-0.0200214,0.359
-0.0477841,-0.0200214,0.359
-0.0469059,-0.0199656,0.358
-0.0460319,-0.0199098,0.357
-0.0452889,-0.0199098,0.357
-0.068083,-0.0358043,0.642
-0.0673707,-0.0361389,0.648
-0.0660221,-0.0361389,0.648
-0.0646735,-0.0361389,0.648
-0.0627386,-0.0358043,0.642
-0.0612112,-0.0356927,0.64
-0.0595986,-0.0355254,0.637
-0.0580899,-0.0354139,0.635
-0.0561426,-0.0350235,0.628
-0.054661,-0.0349119,0.626
-0.053273,-0.0348562,0.625
-0.0520554,-0.0349119,0.626
-1.59639,-0.221448,4.125
-1.58781,-0.221448,4.125
-1.57922,-0.221448,4.125
-1.59957,-0.225528,4.201
-1.62113,-0.229822,4.281
-1.61222,-0.229822,4.281
-1.60331,-0.229822,4.281
-1.5944,-0.229822,4.281
-1.61586,-0.234224,4.363
-1.60678,-0.234224,4.363
-1.5977,-0.234224,4.363
-1.61993,-0.238841,4.449
-1.61067,-0.238841,4.449
-1.60141,-0.238841,4.449
-1.624,-0.243619,4.538
-1.61456,-0.243619,4.538
-1.67197,-0.253766,4.727
-1.73421,-0.264771,4.932
-1.68724,-0.259134,4.827
-1.6772,-0.259134,4.827
-1.66715,-0.259134,4.827
-1.65711,-0.259134,4.827
-1.68289,-0.264771,4.932
-1.63702,-0.259134,4.827
-1.62697,-0.259134,4.827
-1.61692,-0.259134,4.827
-1.57359,-0.253766,4.727
-1.56375,-0.253766,4.727
-1.58679,-0.259134,4.827
-1.53919,-0.264771,4.932
-1.52893,-0.264771,4.932
-1.48633,-0.259134,4.827
-1.47628,-0.259134,4.827
-1.4064,-0.248558,4.63
-1.48787,-0.264771,4.932
-1.35012,-0.243619,4.538
-1.36786,-0.248558,4.63
-1.35822,-0.248558,4.63
-1.34858,-0.248558,4.63
-1.33895,-0.248558,4.63
-1.35716,-0.253766,4.727
-1.34732,-0.253766,4.727
-1.33749,-0.253766,4.727
-1.32765,-0.253766,4.727
-1.31781,-0.253766,4.727
-1.30797,-0.253766,4.727
-1.3256,-0.259134,4.827
-1.34417,-0.264771,4.932
-1.25223,-0.248558,4.63
-1.24259,-0.248558,4.63
-1.03846,-0.243619,4.538
-1.04988,-0.248558,4.63
-1.0845,-0.259134,4.827
-1.09783,-0.264771,4.932
-0.0546601,-0.0193263,0.36
-0.0539109,-0.0193263,0.36
-0.053014,-0.0192727,0.359
-0.0522669,-0.0192727,0.359
-0.0513762,-0.019219,0.358
-0.0506312,-0.019219,0.358
-0.0498861,-0.019219,0.358
-0.0492783,-0.0192727,0.359
-0.0485312,-0.0192727,0.359
-0.047651,-0.019219,0.358
-0.0469059,-0.019219,0.358
-0.0460319,-0.0191653,0.357
-0.0452889,-0.0191653,0.357
-0.0677866,-0.0350021,0.652
-0.0662259,-0.0348948,0.65
-0.0648731,-0.0348948,0.65
-0.062934,-0.0345727,0.644
-0.0611156,-0.0343042,0.639
-0.0594114,-0.0340895,0.635
-0.057907,-0.0339821,0.633
-0.054661,-0.0336064,0.626
-0.0533582,-0.0336064,0.626
-0.0520554,-0.0336064,0.626
-1.6258,-0.216766,4.201
-1.58781,-0.212845,4.125
-1.57922,-0.212845,4.125
-1.63004,-0.220894,4.281
-1.59083,-0.216766,4.201
-1.61222,-0.220894,4.281
-1.63402,-0.225125,4.363
-1.5944,-0.220894,4.281
-1.61586,-0.225125,4.363
-1.60678,-0.225125,4.363
-1.5977,-0.225125,4.363
-1.61993,-0.229562,4.449
-1.61067,-0.229562,4.449
-1.63345,-0.234155,4.538
-1.65693,-0.238902,4.63
-1.64729,-0.238902,4.63
-1.67197,-0.243907,4.727
-1.73421,-0.254485,4.932
-1.68724,-0.249067,4.827
-1.71368,-0.254485,4.932
-1.70342,-0.254485,4.932
-1.69315,-0.254485,4.932
-1.67263,-0.254485,4.932
-1.66236,-0.254485,4.932
-1.6521,-0.254485,4.932
-1.60688,-0.249067,4.827
-1.59683,-0.249067,4.827
-1.58679,-0.249067,4.827
-1.61104,-0.254485,4.932
-1.60078,-0.254485,4.932
-1.50642,-0.249067,4.827
-1.49638,-0.249067,4.827
-1.45554,-0.243907,4.727
-1.4457,-0.243907,4.727
-1.37845,-0.234155,4.538
-1.48787,-0.254485,4.932
-1.35012,-0.234155,4.538
-1.36786,-0.238902,4.63
-1.35822,-0.238902,4.63
-1.34858,-0.238902,4.63
-1.33895,-0.238902,4.63
-1.35716,-0.243907,4.727
-1.34732,-0.243907,4.727
-1.33749,-0.243907,4.727
-1.32765,-0.243907,4.727
-1.31781,-0.243907,4.727
-1.30797,-0.243907,4.727
-1.3256,-0.249067,4.827
-1.34417,-0.254485,4.932
-1.25223,-0.238902,4.63
-1.24259,-0.238902,4.63
-1.05951,-0.238902,4.63
-1.07187,-0.243907,4.727
-1.0845,-0.249067,4.827
-1.09783,-0.254485,4.932
-0.0546601,-0.0185755,0.36
-0.0539109,-0.0185755,0.36
-0.053014,-0.0185239,0.359
-0.0522669,-0.0185239,0.359
-0.0513762,-0.0184723,0.358
-0.0507726,-0.0185239,0.359
-0.0500255,-0.0185239,0.359
-0.0492783,-0.0185239,0.359
-0.0485312,-0.0185239,0.359
-0.0477841,-0.0185239,0.359
-0.0469059,-0.0184723,0.358
-0.0460319,-0.0184207,0.357
-0.0452889,-0.0184207,0.357
-0.0662259,-0.0335391,0.65
-0.0648731,-0.0335391,0.65
-0.062934,-0.0332295,0.644
-0.0609243,-0.0328684,0.637
-0.0592243,-0.032662,0.633
-1.65676,-0.211965,4.281
-1.61706,-0.208004,4.201
-1.57922,-0.204241,4.125
-1.63004,-0.211965,4.281
-1.62113,-0.211965,4.281
-1.61222,-0.211965,4.281
-1.63402,-0.216026,4.363
-1.5944,-0.211965,4.281
-1.64771,-0.220284,4.449
-1.60678,-0.216026,4.363
-1.62919,-0.220284,4.449
-1.61993,-0.220284,4.449
-1.61067,-0.220284,4.449
-1.63345,-0.22469,4.538
-1.65693,-0.229246,4.63
-1.64729,-0.229246,4.63
-1.67197,-0.234048,4.727
-1.69729,-0.239,4.827
-1.68724,-0.239,4.827
-1.6772,-0.239,4.827
-1.70342,-0.244198,4.932
-1.69315,-0.244198,4.932
-1.68289,-0.244198,4.932
-1.67263,-0.244198,4.932
-1.66236,-0.244198,4.932
-1.6521,-0.244198,4.932
-1.60688,-0.239,4.827
-1.59683,-0.239,4.827
-1.58679,-0.239,4.827
-1.61104,-0.244198,4.932
-1.60078,-0.244198,4.932
-1.47521,-0.234048,4.727
-1.46538,-0.234048,4.727
-1.45554,-0.234048,4.727
-1.4457,-0.234048,4.727
-1.37845,-0.22469,4.538
-1.48787,-0.244198,4.932
-1.4776,-0.244198,4.932
-1.35012,-0.22469,4.538
-1.36786,-0.229246,4.63
-1.35822,-0.229246,4.63
-1.34858,-0.229246,4.63
-1.33895,-0.229246,4.63
-1.35716,-0.234048,4.727
-1.34732,-0.234048,4.727
-1.33749,-0.234048,4.727
-1.32765,-0.234048,4.727
-1.31781,-0.234048,4.727
-1.30797,-0.234048,4.727
-1.3256,-0.239,4.827
-1.34417,-0.244198,4.932
-1.25223,-0.229246,4.63
-1.24259,-0.229246,4.63
-1.08171,-0.234048,4.727
-1.09455,-0.239,4.827
-1.10809,-0.244198,4.932
-0.0539109,-0.0178247,0.36
-0.053014,-0.0177752,0.359
-0.0522669,-0.0177752,0.359
-0.0513762,-0.0177257,0.358
-0.0506312,-0.0177257,0.358
-0.0498861,-0.0177257,0.358
-0.0491411,-0.0177257,0.358
-0.0485312,-0.0177752,0.359
-0.0469059,-0.0177257,0.358
-0.0460319,-0.0176762,0.357
-0.0452889,-0.0176762,0.357
-0.0650727,-0.0322825,0.652
-0.062934,-0.0318864,0.644
-0.060733,-0.0314408,0.635
-0.0591308,-0.0312923,0.632
-1.6885,-0.206926,4.363
-1.61706,-0.199243,4.201
-1.60832,-0.199243,4.201
-1.59957,-0.199243,4.201
-1.59083,-0.199243,4.201
-1.58209,-0.199243,4.201
-1.63402,-0.206926,4.363
-1.5944,-0.203037,4.281
-1.61586,-0.206926,4.363
-1.60678,-0.206926,4.363
-1.5977,-0.206926,4.363
-1.58862,-0.206926,4.363
-1.57954,-0.206926,4.363
-1.60141,-0.211005,4.449
-1.624,-0.215226,4.538
-1.61456,-0.215226,4.538
-1.67197,-0.22419,4.727
-1.69729,-0.228932,4.827
-1.68724,-0.228932,4.827
-1.6772,-0.228932,4.827
-1.70342,-0.233912,4.932
-1.69315,-0.233912,4.932
-1.68289,-0.233912,4.932
-1.63702,-0.228932,4.827
-1.66236,-0.233912,4.932
-1.6521,-0.233912,4.932
-1.60688,-0.228932,4.827
-1.59683,-0.228932,4.827
-1.58679,-0.228932,4.827
-1.61104,-0.233912,4.932
-1.60078,-0.233912,4.932
-1.59051,-0.233912,4.932
-1.47521,-0.22419,4.727
-1.46538,-0.22419,4.727
-1.42567,-0.219589,4.63
-1.41603,-0.219589,4.63
-1.35142,-0.211005,4.449
-1.45619,-0.228932,4.827
-1.4776,-0.233912,4.932
-1.35012,-0.215226,4.538
-1.36786,-0.219589,4.63
-1.35822,-0.219589,4.63
-1.34858,-0.219589,4.63
-1.33895,-0.219589,4.63
-1.32931,-0.219589,4.63
-1.34732,-0.22419,4.727
-1.31004,-0.219589,4.63
-1.32765,-0.22419,4.727
-1.31781,-0.22419,4.727
-1.30797,-0.22419,4.727
-1.3256,-0.228932,4.827
-1.34417,-0.233912,4.932
-1.25223,-0.219589,4.63
-1.24259,-0.219589,4.63
-1.08171,-0.22419,4.727
-1.09455,-0.228932,4.827
-1.10809,-0.233912,4.932
-0.0537611,-0.0170265,0.359
-0.0528663,-0.016979,0.358
-0.0521213,-0.016979,0.358
-0.0513762,-0.016979,0.358
-0.0506312,-0.016979,0.358
-0.0498861,-0.016979,0.358
-0.0491411,-0.016979,0.358
-0.048396,-0.016979,0.358
-0.047651,-0.016979,0.358
-0.0467749,-0.0169316,0.357
-0.0460319,-0.0169316,0.357
-0.0451621,-0.0168842,0.356
-1.61706,-0.190481,4.201
-1.57922,-0.187035,4.125
-1.59957,-0.190481,4.201
-1.56205,-0.187035,4.125
-1.58209,-0.190481,4.201
-1.63402,-0.197827,4.363
-1.5944,-0.194109,4.281
-1.61586,-0.197827,4.363
-1.60678,-0.197827,4.363
-1.62919,-0.201726,4.449
-1.58862,-0.197827,4.363
-1.57954,-0.197827,4.363
-1.60141,-0.201726,4.449
-1.624,-0.205761,4.538
-1.61456,-0.205761,4.538
-1.63766,-0.209933,4.63
-1.66213,-0.214331,4.727
-1.68724,-0.218865,4.827
-1.6772,-0.218865,4.827
-1.70342,-0.223626,4.932
-1.69315,-0.223626,4.932
-1.68289,-0.223626,4.932
-1.63702,-0.218865,4.827
-1.62697,-0.218865,4.827
-1.61692,-0.218865,4.827
-1.60688,-0.218865,4.827
-1.59683,-0.218865,4.827
-1.58679,-0.218865,4.827
-1.57674,-0.218865,4.827
-1.60078,-0.223626,4.932
-1.47521,-0.214331,4.727
-1.46538,-0.214331,4.727
-1.45554,-0.214331,4.727
-1.4457,-0.214331,4.727
-1.35142,-0.201726,4.449
-1.48787,-0.223626,4.932
-1.4776,-0.223626,4.932
-1.32364,-0.201726,4.449
-1.34068,-0.205761,4.538
-1.35822,-0.209933,4.63
-1.34858,-0.209933,4.63
-1.33895,-0.209933,4.63
-1.32931,-0.209933,4.63
-1.34732,-0.214331,4.727
-1.31004,-0.209933,4.63
-1.32765,-0.214331,4.727
-1.31781,-0.214331,4.727
-1.30797,-0.214331,4.727
-1.29814,-0.214331,4.727
-1.34417,-0.223626,4.932
-1.25223,-0.209933,4.63
-1.24259,-0.209933,4.63
-1.08171,-0.214331,4.727
-1.09455,-0.218865,4.827
-1.10809,-0.223626,4.932
-0.0528663,-0.0162324,0.358
-0.0521213,-0.0162324,0.358
-0.0513762,-0.0162324,0.358
-0.0506312,-0.0162324,0.358
-0.0498861,-0.0162324,0.358
-0.0491411,-0.0162324,0.358
-0.048396,-0.0162324,0.358
-0.0467749,-0.0161871,0.357
-0.0460319,-0.0161871,0.357
-0.0451621,-0.0161417,0.356
-1.56205,-0.178432,4.125
-1.58209,-0.18172,4.201
-1.63402,-0.188727,4.363
-1.62494,-0.188727,4.363
-1.61586,-0.188727,4.363
-1.57658,-0.18518,4.281
-1.5977,-0.188727,4.363
-1.55876,-0.18518,4.281
-1.54985,-0.18518,4.281
-1.57046,-0.188727,4.363
-1.59215,-0.192447,4.449
-1.58289,-0.192447,4.449
-1.60511,-0.196297,4.538
-1.62802,-0.200277,4.63
-1.65229,-0.204472,4.727
-1.64245,-0.204472,4.727
-1.66715,-0.208798,4.827
-1.65711,-0.208798,4.827
-1.64706,-0.208798,4.827
-1.63702,-0.208798,4.827
-1.62697,-0.208798,4.827
-1.61692,-0.208798,4.827
-1.60688,-0.208798,4.827
-1.63157,-0.21334,4.932
-1.6213,-0.21334,4.932
-1.61104,-0.21334,4.932
-1.45554,-0.204472,4.727
-1.4457,-0.204472,4.727
-1.35142,-0.192447,4.449
-1.48787,-0.21334,4.932
-1.32364,-0.192447,4.449
-1.34068,-0.196297,4.538
-1.33123,-0.196297,4.538
-1.34858,-0.200277,4.63
-1.33895,-0.200277,4.63
-1.32931,-0.200277,4.63
-1.34732,-0.204472,4.727
-1.33749,-0.204472,4.727
-1.32765,-0.204472,4.727
-1.31781,-0.204472,4.727
-1.30797,-0.204472,4.727
-1.29814,-0.204472,4.727
-1.34417,-0.21334,4.932
-1.25223,-0.200277,4.63
-1.2179,-0.196297,4.538
-1.05951,-0.200277,4.63
-1.09455,-0.208798,4.827
-1.0845,-0.208798,4.827
-0.0521213,-0.0154858,0.358
-0.0513762,-0.0154858,0.358
-0.0506312,-0.0154858,0.358
-0.0498861,-0.0154858,0.358
-0.0491411,-0.0154858,0.358
-0.0460319,-0.0154425,0.357
-0.0451621,-0.0153992,0.356
-1.52089,-0.172958,4.201
-1.54094,-0.176252,4.281
-1.59215,-0.183168,4.449
-1.5523,-0.179628,4.363
-1.57364,-0.183168,4.449
-1.59567,-0.186833,4.538
-1.65229,-0.194614,4.727
-1.64245,-0.194614,4.727
-1.59911,-0.19062,4.63
-1.62278,-0.194614,4.727
-1.61294,-0.194614,4.727
-1.6031,-0.194614,4.727
-1.62697,-0.198731,4.827
-1.61692,-0.198731,4.827
-1.60688,-0.198731,4.827
-1.63157,-0.203054,4.932
-1.48633,-0.198731,4.827
-1.41603,-0.19062,4.63
-1.35142,-0.183168,4.449
-1.48787,-0.203054,4.932
-1.4776,-0.203054,4.932
-1.32364,-0.183168,4.449
-1.34068,-0.186833,4.538
-1.33123,-0.186833,4.538
-1.34858,-0.19062,4.63
-1.33895,-0.19062,4.63
-1.35716,-0.194614,4.727
-1.34732,-0.194614,4.727
-1.33749,-0.194614,4.727
-1.32765,-0.194614,4.727
-1.31781,-0.194614,4.727
-1.30797,-0.194614,4.727
-1.29814,-0.194614,4.727
-1.34417,-0.203054,4.932
-1.25223,-0.19062,4.63
-1.2179,-0.186833,4.538
-1.03846,-0.186833,4.538
-1.07187,-0.194614,4.727
-1.0845,-0.198731,4.827
-0.0521213,-0.0147391,0.358
-0.0513762,-0.0147391,0.358
-0.0506312,-0.0147391,0.358
-0.0498861,-0.0147391,0.358
-0.0491411,-0.0147391,0.358
-0.0460319,-0.0146979,0.357
-0.0451621,-0.0146568,0.356
-1.52312,-0.167323,4.281
-1.54322,-0.170528,4.363
-1.59567,-0.177368,4.538
-1.58623,-0.177368,4.538
-1.57678,-0.177368,4.538
-1.56734,-0.177368,4.538
-1.58948,-0.180964,4.63
-1.57984,-0.180964,4.63
-1.57021,-0.180964,4.63
-1.59326,-0.184755,4.727
-1.58343,-0.184755,4.727
-1.57359,-0.184755,4.727
-1.59683,-0.188664,4.827
-1.48633,-0.188664,4.827
-1.41603,-0.180964,4.63
-1.32529,-0.170528,4.363
-1.48787,-0.192768,4.932
-1.4776,-0.192768,4.932
-1.32364,-0.17389,4.449
-1.34068,-0.177368,4.538
-1.33123,-0.177368,4.538
-1.34858,-0.180964,4.63
-1.33895,-0.180964,4.63
-1.35716,-0.184755,4.727
-1.34732,-0.184755,4.727
-1.33749,-0.184755,4.727
-1.32765,-0.184755,4.727
-1.31781,-0.184755,4.727
-1.30797,-0.184755,4.727
-1.29814,-0.184755,4.727
-1.31555,-0.188664,4.827
-1.25223,-0.180964,4.63
-1.2179,-0.177368,4.538
-1.03846,-0.177368,4.538
-1.07187,-0.184755,4.727
-1.06203,-0.184755,4.727
-0.0513762,-0.0139925,0.358
-0.0506312,-0.0139925,0.358
-0.0498861,-0.0139925,0.358
-0.0490038,-0.0139534,0.357
-0.0460319,-0.0139534,0.357
-1.6213,-0.182482,4.932
-1.61104,-0.182482,4.932
-1.36068,-0.164611,4.449
-1.32529,-0.161429,4.363
-1.45619,-0.178597,4.827
-1.4776,-0.182482,4.932
-1.32364,-0.164611,4.449
-1.34068,-0.167904,4.538
-1.33123,-0.167904,4.538
-1.34858,-0.171308,4.63
-1.33895,-0.171308,4.63
-1.35716,-0.174897,4.727
-1.34732,-0.174897,4.727
-1.33749,-0.174897,4.727
-1.32765,-0.174897,4.727
-1.31781,-0.174897,4.727
-1.30797,-0.174897,4.727
-1.29814,-0.174897,4.727
-1.31555,-0.178597,4.827
-1.25223,-0.171308,4.63
-1.2179,-0.167904,4.538
-1.03846,-0.167904,4.538
-1.04988,-0.171308,4.63
-1.06203,-0.174897,4.727
-0.0490038,-0.0132088,0.357
-0.045903,-0.0131718,0.356
-0.0450352,-0.0131348,0.355
-1.36068,-0.155332,4.449
-1.32529,-0.152329,4.363
-1.45619,-0.168529,4.827
-1.4776,-0.172195,4.932
-1.32364,-0.155332,4.449
-1.34068,-0.158439,4.538
-1.35822,-0.161651,4.63
-1.34858,-0.161651,4.63
-1.33895,-0.161651,4.63
-1.35716,-0.165038,4.727
-1.34732,-0.165038,4.727
-1.33749,-0.165038,4.727
-1.32765,-0.165038,4.727
-1.31781,-0.165038,4.727
-1.30797,-0.165038,4.727
-1.29814,-0.165038,4.727
-1.34417,-0.172195,4.932
-1.27846,-0.165038,4.727
-1.24259,-0.161651,4.63
-1.03846,-0.158439,4.538
-1.07187,-0.165038,4.727
-1.0845,-0.168529,4.827
-0.045903,-0.0124293,0.356
-0.0450352,-0.0123944,0.355
-1.3879,-0.148975,4.538
-1.32529,-0.14323,4.363
-1.45619,-0.158462,4.827
-1.4776,-0.161909,4.932
-1.32364,-0.146053,4.449
-1.34068,-0.148975,4.538
-1.35822,-0.151995,4.63
-1.34858,-0.151995,4.63
-1.367,-0.155179,4.727
-1.35716,-0.155179,4.727
-1.34732,-0.155179,4.727
-1.33749,-0.155179,4.727
-1.32765,-0.155179,4.727
-1.31781,-0.155179,4.727
-1.30797,-0.155179,4.727
-1.3256,-0.158462,4.827
-1.34417,-0.161909,4.932
-1.27846,-0.155179,4.727
-1.24259,-0.151995,4.63
-1.05951,-0.151995,4.63
-1.07187,-0.155179,4.727
-1.0845,-0.158462,4.827
-0.045903,-0.0116869,0.356
-0.0450352,-0.011654,0.355
-1.33437,-0.13413,4.363
-1.32529,-0.13413,4.363
-1.42603,-0.145321,4.727
-1.4776,-0.151623,4.932
-1.32364,-0.136774,4.449
-1.34068,-0.13951,4.538
-1.35822,-0.142339,4.63
-1.34858,-0.142339,4.63
-1.367,-0.145321,4.727
-1.35716,-0.145321,4.727
-1.34732,-0.145321,4.727
-1.33749,-0.145321,4.727
-1.32765,-0.145321,4.727
-1.31781,-0.145321,4.727
-1.33564,-0.148395,4.827
-1.3256,-0.148395,4.827
-1.34417,-0.151623,4.932
-1.30551,-0.148395,4.827
-1.26862,-0.145321,4.727
-1.03846,-0.13951,4.538
-1.07187,-0.145321,4.727
-1.0845,-0.148395,4.827
-1.03624,-0.151623,4.932
-1.02598,-0.151623,4.932
-1.01571,-0.151623,4.932
-0.045903,-0.0109444,0.356
-0.0449084,-0.0108829,0.354
-1.3093,-0.122681,4.281
-1.30039,-0.122681,4.281
-1.39676,-0.132682,4.63
-1.44615,-0.138328,4.827
-1.32364,-0.127495,4.449
-1.34068,-0.130046,4.538
-1.35822,-0.132682,4.63
-1.34858,-0.132682,4.63
-1.367,-0.135462,4.727
-1.35716,-0.135462,4.727
-1.34732,-0.135462,4.727
-1.33749,-0.135462,4.727
-1.32765,-0.135462,4.727
-1.31781,-0.135462,4.727
-1.33564,-0.138328,4.827
-1.3256,-0.138328,4.827
-1.34417,-0.141337,4.932
-1.30551,-0.138328,4.827
-1.26862,-0.135462,4.727
-1.03846,-0.130046,4.538
-1.07187,-0.135462,4.727
-1.0845,-0.138328,4.827
-1.09783,-0.141337,4.932
-1.06703,-0.141337,4.932
-1.05677,-0.141337,4.932
-1.02423,-0.138328,4.827
-0.99317,-0.135462,4.727
-0.983333,-0.135462,4.727
-0.045774,-0.0101733,0.355
-1.3093,-0.113753,4.281
-1.30039,-0.113753,4.281
-1.39676,-0.123026,4.63
-1.44615,-0.128261,4.827
-1.32364,-0.118217,4.449
-1.34068,-0.120582,4.538
-1.35822,-0.123026,4.63
-1.34858,-0.123026,4.63
-1.367,-0.125604,4.727
-1.35716,-0.125604,4.727
-1.34732,-0.125604,4.727
-1.33749,-0.125604,4.727
-1.32765,-0.125604,4.727
-1.31781,-0.125604,4.727
-1.30797,-0.125604,4.727
-1.3256,-0.128261,4.827
-1.34417,-0.131051,4.932
-1.30551,-0.128261,4.827
-1.26862,-0.125604,4.727
-1.05951,-0.123026,4.63
-1.09455,-0.128261,4.827
